DORIAN|20190903|1200|27.10|-78.50|100|954
DORIAN|20190903|1800|27.60|-78.60|95|959
DORIAN|20190904|0|28.10|-78.80|90|959
DORIAN|20190904|600|28.80|-79.20|90|964
DORIAN|20190904|1200|29.50|-79.60|90|963
DORIAN|20190904|1800|30.10|-79.70|95|960
DORIAN|20190905|0|30.70|-79.70|100|955
DORIAN|20190905|600|31.40|-79.60|100|958
DORIAN|20190905|1200|32.10|-79.20|100|958
DORIAN|20190905|1800|32.70|-78.90|95|958
DORIAN|20190906|0|33.40|-77.90|90|956
DORIAN|20190906|600|34.10|-76.90|90|956
DORIAN|20190906|1200|35.10|-75.70|85|956
DORIAN|20190906|1230|35.20|-75.60|85|956
DORIAN|20190906|1800|36.20|-73.70|85|956
DORIAN|20190907|0|37.40|-71.20|85|956
DORIAN|20190907|600|38.90|-68.90|85|955
DORIAN|20190907|1200|40.80|-66.90|85|954
DORIAN|20190907|1800|42.80|-64.60|80|954
DORIAN|20190908|0|45.20|-62.90|80|956
DORIAN|20190908|600|47.60|-61.90|75|960
DORIAN|20190908|1200|49.40|-60.40|70|962
DORIAN|20190908|1800|50.80|-57.90|60|966
DORIAN|20190909|0|51.60|-54.80|50|980
ERIN|20190826|1200|31.70|-72.70|30|1010
ERIN|20190826|1800|31.50|-72.50|30|1010
ERIN|20190827|0|31.20|-72.20|30|1010
ERIN|20190827|600|30.90|-71.70|30|1010
ERIN|20190827|1200|30.90|-71.10|30|1008
ERIN|20190827|1800|31.30|-71.60|35|1005
ERIN|20190828|0|31.70|-72.00|35|1004
ERIN|20190828|600|32.20|-72.40|35|1002
ERIN|20190828|1200|33.00|-72.90|35|1002
ERIN|20190828|1800|33.90|-73.00|30|1003
ERIN|20190829|0|34.80|-72.60|30|1003
ERIN|20190829|600|35.60|-72.10|30|1003
ERIN|20190829|1200|36.90|-70.90|35|1002
ERIN|20190829|1800|38.50|-68.50|35|1002
FERNAND|20190903|600|23.60|-94.00|30|1006
FERNAND|20190903|1200|23.40|-94.70|35|1004
FERNAND|20190903|1800|23.20|-95.40|40|1002
FERNAND|20190904|0|23.10|-96.10|45|1000
FERNAND|20190904|600|23.40|-96.80|45|1000
FERNAND|20190904|1200|24.00|-97.20|40|1003
FERNAND|20190904|1530|24.20|-97.70|40|1003
FERNAND|20190904|1800|24.30|-98.00|30|1004
FERNAND|20190905|0|24.70|-98.60|25|1007
GABRIELLE|20190903|0|16.10|-30.10|25|1007
GABRIELLE|20190903|600|16.80|-30.90|25|1007
GABRIELLE|20190903|1200|17.50|-31.60|25|1007
GABRIELLE|20190903|1800|18.10|-32.10|30|1006
GABRIELLE|20190904|0|18.70|-32.60|35|1005
GABRIELLE|20190904|600|19.50|-33.20|40|1004
GABRIELLE|20190904|1200|20.10|-33.60|45|1003
GABRIELLE|20190904|1800|20.50|-33.70|45|1002
GABRIELLE|20190905|0|20.80|-33.90|45|1002
GABRIELLE|20190905|600|21.50|-34.50|45|1001
GABRIELLE|20190905|1200|22.30|-35.20|45|1000
GABRIELLE|20190905|1800|22.90|-35.60|40|1002
GABRIELLE|20190906|0|23.80|-36.20|35|1004
GABRIELLE|20190906|600|25.00|-37.10|35|1005
GABRIELLE|20190906|1200|26.20|-38.00|40|1004
GABRIELLE|20190906|1800|27.40|-39.00|45|1002
GABRIELLE|20190907|0|29.00|-40.10|50|999
GABRIELLE|20190907|600|30.50|-41.60|45|1002
GABRIELLE|20190907|1200|31.00|-43.90|45|1003
GABRIELLE|20190907|1800|31.50|-45.80|45|1003
GABRIELLE|20190908|0|31.80|-47.40|45|1002
GABRIELLE|20190908|600|32.30|-48.40|50|1000
GABRIELLE|20190908|1200|33.20|-49.00|50|999
GABRIELLE|20190908|1800|34.50|-49.30|55|995
GABRIELLE|20190909|0|35.80|-49.30|55|995
GABRIELLE|20190909|600|37.10|-48.90|50|996
GABRIELLE|20190909|1200|38.40|-48.00|50|997
GABRIELLE|20190909|1800|40.00|-46.30|50|998
GABRIELLE|20190910|0|41.40|-44.20|45|999
GABRIELLE|20190910|600|42.40|-41.70|45|999
GABRIELLE|20190910|1200|43.30|-39.10|45|999
GABRIELLE|20190910|1800|44.10|-36.40|45|1000
GABRIELLE|20190911|0|45.50|-33.50|40|1002
GABRIELLE|20190911|600|47.00|-30.00|40|1003
GABRIELLE|20190911|1200|49.00|-26.40|35|1005
HUMBERTO|20190912|1200|23.00|-74.20|25|1010
HUMBERTO|20190912|1800|23.40|-74.30|25|1010
HUMBERTO|20190913|0|23.80|-74.30|25|1009
HUMBERTO|20190913|600|24.20|-74.40|25|1009
HUMBERTO|20190913|1200|24.70|-74.50|30|1008
HUMBERTO|20190913|1800|25.20|-74.70|30|1008
HUMBERTO|20190914|0|25.60|-75.20|35|1007
HUMBERTO|20190914|600|26.00|-75.90|35|1006
HUMBERTO|20190914|1200|26.50|-76.50|40|1004
HUMBERTO|20190914|1800|27.00|-77.00|45|1003
HUMBERTO|20190915|0|27.50|-77.30|50|998
HUMBERTO|20190915|600|28.00|-77.60|50|997
HUMBERTO|20190915|1200|28.60|-77.90|55|995
HUMBERTO|20190915|1800|29.10|-78.10|60|993
HUMBERTO|20190916|0|29.20|-77.80|65|987
HUMBERTO|20190916|600|29.50|-77.30|70|982
HUMBERTO|20190916|1200|29.80|-76.70|75|979
HUMBERTO|20190916|1800|30.10|-76.10|75|975
HUMBERTO|20190917|0|30.30|-75.40|80|966
HUMBERTO|20190917|600|30.50|-74.70|85|964
HUMBERTO|20190917|1200|30.70|-73.80|90|961
HUMBERTO|20190917|1800|30.90|-72.90|95|956
HUMBERTO|20190918|0|31.20|-71.60|100|952
HUMBERTO|20190918|600|31.50|-70.30|105|951
HUMBERTO|20190918|1200|32.00|-68.80|105|951
HUMBERTO|20190918|1800|32.50|-67.20|110|950
HUMBERTO|20190919|0|33.20|-65.00|110|950
HUMBERTO|20190919|300|33.80|-64.00|110|950
HUMBERTO|20190919|600|34.50|-62.90|105|951
HUMBERTO|20190919|1200|36.00|-60.80|95|955
HUMBERTO|20190919|1800|37.70|-59.30|80|961
HUMBERTO|20190920|0|39.10|-58.50|70|967
HUMBERTO|20190920|600|40.40|-58.00|60|972
HUMBERTO|20190920|1200|41.50|-57.50|50|977
JERRY|20190917|0|12.60|-42.60|25|1009
JERRY|20190917|600|12.80|-43.50|30|1007
JERRY|20190917|1200|13.00|-44.40|30|1007
JERRY|20190917|1800|13.30|-45.40|30|1007
JERRY|20190918|0|13.60|-46.30|30|1006
JERRY|20190918|600|14.00|-47.40|35|1005
JERRY|20190918|1200|14.40|-48.60|45|1002
JERRY|20190918|1800|14.80|-49.90|50|1000
JERRY|20190919|0|15.20|-51.20|55|998
JERRY|20190919|600|15.80|-52.50|60|996
JERRY|20190919|1200|16.50|-53.80|70|990
JERRY|20190919|1800|17.20|-55.20|80|981
JERRY|20190920|0|17.70|-56.60|90|976
JERRY|20190920|600|18.10|-58.10|85|983
JERRY|20190920|1200|18.50|-59.70|75|990
JERRY|20190920|1800|19.20|-61.20|65|991
JERRY|20190921|0|20.10|-62.40|60|993
JERRY|20190921|600|21.00|-63.50|55|995
JERRY|20190921|1200|21.70|-64.50|55|998
JERRY|20190921|1800|22.50|-65.50|55|998
JERRY|20190922|0|23.60|-66.10|55|998
JERRY|20190922|600|24.50|-66.50|55|998
JERRY|20190922|1200|25.40|-66.60|55|997
JERRY|20190922|1800|26.30|-66.80|55|994
JERRY|20190923|0|27.00|-67.20|55|993
JERRY|20190923|600|27.40|-67.70|55|992
JERRY|20190923|1200|27.70|-68.00|55|991
JERRY|20190923|1800|28.20|-68.30|55|991
JERRY|20190924|0|28.90|-68.60|55|991
JERRY|20190924|600|29.70|-68.90|50|991
JERRY|20190924|1200|30.50|-69.10|45|991
JERRY|20190924|1800|30.90|-69.10|45|993
JERRY|20190925|0|31.30|-68.90|40|996
JERRY|20190925|600|31.60|-68.40|40|997
JERRY|20190925|1200|31.80|-67.40|35|999
JERRY|20190925|1800|32.00|-66.10|30|1000
JERRY|20190926|0|32.30|-64.90|25|1001
JERRY|20190926|600|32.90|-63.80|25|1003
JERRY|20190926|1200|33.60|-62.90|25|1005
JERRY|20190926|1800|34.10|-62.20|25|1005
JERRY|20190927|0|34.60|-61.40|25|1006
JERRY|20190927|600|35.00|-60.50|25|1006
JERRY|20190927|1200|35.30|-59.40|25|1006
JERRY|20190927|1800|35.30|-58.70|25|1006
JERRY|20190928|0|35.10|-58.30|20|1007
IMELDA|20190917|1200|28.30|-95.70|30|1008
IMELDA|20190917|1500|28.60|-95.50|35|1006
IMELDA|20190917|1745|28.90|-95.40|40|1003
IMELDA|20190917|1800|29.00|-95.40|40|1003
IMELDA|20190918|0|29.50|-95.50|30|1007
IMELDA|20190918|600|29.90|-95.60|30|1007
IMELDA|20190918|1200|30.40|-95.50|30|1007
IMELDA|20190918|1800|30.60|-95.00|30|1007
IMELDA|20190919|0|31.10|-94.80|25|1009
KAREN|20190922|0|11.50|-58.80|30|1007
KAREN|20190922|600|11.80|-59.90|35|1007
KAREN|20190922|1200|12.10|-61.10|35|1007
KAREN|20190922|1800|12.50|-62.20|35|1007
KAREN|20190923|0|13.00|-63.20|35|1007
KAREN|20190923|600|13.70|-64.10|30|1007
KAREN|20190923|1200|14.40|-64.80|30|1007
KAREN|20190923|1800|15.10|-65.40|30|1007
KAREN|20190924|0|15.70|-65.70|30|1007
KAREN|20190924|600|16.40|-65.80|35|1006
KAREN|20190924|1200|17.00|-65.80|35|1006
KAREN|20190924|1800|17.70|-65.60|40|1004
KAREN|20190924|2200|18.10|-65.40|40|1004
KAREN|20190924|2300|18.30|-65.30|40|1004
KAREN|20190925|0|18.50|-65.20|40|1003
KAREN|20190925|600|19.70|-65.00|40|1003
KAREN|20190925|1200|21.00|-64.80|35|1004
KAREN|20190925|1800|22.30|-64.50|35|1004
KAREN|20190926|0|23.60|-64.20|35|1004
KAREN|20190926|600|24.80|-64.00|35|1004
KAREN|20190926|1200|25.90|-63.70|40|1004
KAREN|20190926|1800|26.90|-63.10|40|1005
KAREN|20190927|0|27.70|-62.30|35|1005
KAREN|20190927|600|28.30|-61.20|35|1005
KAREN|20190927|1200|28.80|-60.00|30|1006
LORENZO|20190922|1800|10.90|-18.80|25|1008
LORENZO|20190923|0|11.00|-20.40|30|1007
LORENZO|20190923|600|11.00|-21.90|35|1007
LORENZO|20190923|1200|11.10|-23.30|40|1006
LORENZO|20190923|1800|11.20|-24.60|45|1004
LORENZO|20190924|0|11.40|-25.90|50|1002
LORENZO|20190924|600|11.80|-27.20|55|999
LORENZO|20190924|1200|12.20|-28.70|55|997
LORENZO|20190924|1800|12.60|-30.20|55|997
LORENZO|20190925|0|13.00|-31.60|60|993
LORENZO|20190925|600|13.40|-33.00|70|988
LORENZO|20190925|1200|13.90|-34.50|75|983
LORENZO|20190925|1800|14.40|-36.00|80|979
LORENZO|20190926|0|14.50|-37.50|85|975
LORENZO|20190926|600|14.70|-38.80|95|967
LORENZO|20190926|1200|15.20|-39.80|105|955
LORENZO|20190926|1800|16.00|-40.60|115|947
LORENZO|20190927|0|17.10|-41.20|125|937
LORENZO|20190927|600|18.10|-41.90|125|937
LORENZO|20190927|1200|18.90|-42.70|120|943
LORENZO|20190927|1800|19.60|-43.50|110|948
LORENZO|20190928|0|20.30|-44.20|105|952
LORENZO|20190928|600|21.10|-44.60|100|957
LORENZO|20190928|1200|22.00|-44.90|105|957
LORENZO|20190928|1800|22.90|-45.00|115|951
LORENZO|20190929|0|23.80|-45.00|130|936
LORENZO|20190929|300|24.30|-45.00|140|925
LORENZO|20190929|600|24.70|-45.00|130|933
LORENZO|20190929|1200|25.60|-44.80|110|945
LORENZO|20190929|1800|26.40|-44.40|90|950
LORENZO|20190930|0|27.20|-44.00|90|954
LORENZO|20190930|600|28.20|-43.60|90|955
LORENZO|20190930|1200|29.20|-43.20|90|955
LORENZO|20190930|1800|30.20|-42.70|90|955
LORENZO|20191001|0|31.20|-41.90|90|956
LORENZO|20191001|600|32.60|-40.70|85|957
LORENZO|20191001|1200|34.30|-39.00|85|957
LORENZO|20191001|1800|35.90|-36.80|85|958
LORENZO|20191002|0|37.80|-34.40|85|959
LORENZO|20191002|600|40.20|-31.40|80|959
LORENZO|20191002|1200|43.00|-28.00|70|959
LORENZO|20191002|1800|45.90|-24.40|65|960
LORENZO|20191003|0|49.20|-21.50|60|961
LORENZO|20191003|600|52.00|-18.70|60|962
LORENZO|20191003|1200|54.50|-15.70|60|963
LORENZO|20191003|1800|55.80|-13.30|60|966
LORENZO|20191004|0|55.40|-10.50|55|977
LORENZO|20191004|600|54.50|-8.20|50|985
MELISSA|20191008|1800|35.00|-74.10|40|1009
MELISSA|20191009|0|36.10|-72.40|40|1009
MELISSA|20191009|600|37.00|-70.40|45|1008
MELISSA|20191009|1200|37.70|-68.80|45|1007
MELISSA|20191009|1800|38.40|-68.10|50|1006
MELISSA|20191010|0|38.90|-68.20|55|1004
MELISSA|20191010|600|38.90|-68.70|55|1002
MELISSA|20191010|1200|38.60|-69.20|55|1000
MELISSA|20191010|1800|38.00|-69.20|55|998
MELISSA|20191011|0|37.90|-68.40|55|996
MELISSA|20191011|600|38.40|-68.70|55|994
MELISSA|20191011|1200|38.60|-69.40|50|995
MELISSA|20191011|1800|38.20|-69.70|50|996
MELISSA|20191012|0|37.80|-69.10|50|997
MELISSA|20191012|600|37.90|-68.40|45|998
MELISSA|20191012|1200|38.00|-67.50|45|998
MELISSA|20191012|1800|38.20|-66.30|45|998
MELISSA|20191013|0|38.60|-64.90|45|998
MELISSA|20191013|600|39.10|-63.50|40|999
MELISSA|20191013|1200|39.50|-61.70|40|1000
MELISSA|20191013|1800|39.70|-59.80|35|1001
MELISSA|20191014|0|40.00|-57.90|35|1002
MELISSA|20191014|600|40.50|-55.50|35|1003
MELISSA|20191014|1200|40.80|-52.90|35|1004
MELISSA|20191014|1800|40.90|-49.80|35|1004
FIFTEEN|20191014|1200|12.60|-19.30|30|1006
FIFTEEN|20191014|1800|13.30|-20.00|30|1006
FIFTEEN|20191015|0|14.20|-20.40|30|1006
FIFTEEN|20191015|600|15.00|-21.00|30|1006
FIFTEEN|20191015|1200|15.70|-21.70|30|1006
FIFTEEN|20191015|1800|16.30|-22.60|30|1007
FIFTEEN|20191016|0|17.00|-23.40|30|1009
FIFTEEN|20191016|600|17.60|-24.40|25|1009
FIFTEEN|20191016|1200|18.20|-25.40|25|1009
FIFTEEN|20191016|1800|18.70|-26.80|25|1009
FIFTEEN|20191017|0|19.20|-28.30|25|1009
FIFTEEN|20191017|600|19.50|-29.80|25|1009
FIFTEEN|20191017|1200|19.30|-31.00|25|1009
NESTOR|20191017|1200|22.20|-95.70|35|1007
NESTOR|20191017|1800|22.60|-95.20|35|1005
NESTOR|20191018|0|23.20|-94.50|40|1003
NESTOR|20191018|600|24.10|-93.00|45|1002
NESTOR|20191018|1200|25.20|-91.20|50|1001
NESTOR|20191018|1800|26.40|-89.40|50|1000
NESTOR|20191019|0|27.80|-87.80|50|996
NESTOR|20191019|600|28.60|-87.10|50|996
NESTOR|20191019|1200|29.30|-86.40|40|996
NESTOR|20191019|1800|30.20|-85.40|40|999
NESTOR|20191020|0|31.20|-84.20|35|1000
NESTOR|20191020|600|33.10|-81.70|40|1002
NESTOR|20191020|1200|35.10|-79.10|40|1002
NESTOR|20191020|1800|37.00|-76.70|40|1002
NESTOR|20191021|0|37.50|-74.50|40|1001
OLGA|20191025|1200|24.70|-94.80|35|1004
OLGA|20191025|1800|25.90|-93.60|40|998
OLGA|20191026|0|27.00|-92.50|45|996
OLGA|20191026|600|28.80|-91.20|45|994
OLGA|20191026|1200|31.70|-90.00|45|993
OLGA|20191026|1800|36.20|-89.30|40|993
OLGA|20191027|0|40.10|-88.00|30|992
OLGA|20191027|600|42.50|-87.00|30|992
OLGA|20191027|1200|44.50|-84.70|30|994
OLGA|20191027|1800|46.00|-80.30|30|998
PABLO|20191023|1800|40.00|-38.30|40|1000
PABLO|20191024|0|40.20|-38.40|50|998
PABLO|20191024|600|39.00|-39.90|50|995
PABLO|20191024|1200|36.90|-39.30|50|990
PABLO|20191024|1800|35.80|-36.90|45|988
PABLO|20191025|0|35.90|-35.10|45|988
PABLO|20191025|600|36.30|-34.00|45|988
PABLO|20191025|1200|36.40|-33.20|40|989
PABLO|20191025|1800|35.90|-32.70|40|990
PABLO|20191026|0|35.50|-31.80|40|990
PABLO|20191026|600|35.20|-30.70|40|990
PABLO|20191026|1200|35.10|-29.10|45|989
PABLO|20191026|1800|35.60|-26.60|50|987
PABLO|20191027|0|37.00|-23.80|55|985
PABLO|20191027|600|39.50|-20.70|60|983
PABLO|20191027|1200|41.90|-18.80|65|980
PABLO|20191027|1800|44.10|-17.30|70|977
PABLO|20191028|0|45.50|-17.00|60|982
PABLO|20191028|600|46.30|-17.60|45|990
PABLO|20191028|1200|46.50|-17.90|35|995
PABLO|20191028|1800|46.60|-17.60|35|995
PABLO|20191029|0|46.80|-16.40|30|995
REBEKAH|20191027|0|40.50|-51.50|35|1004
REBEKAH|20191027|600|40.40|-48.00|50|989
REBEKAH|20191027|1200|40.20|-45.00|60|976
REBEKAH|20191027|1800|40.20|-43.10|65|968
REBEKAH|20191028|0|40.50|-41.10|70|965
REBEKAH|20191028|600|41.20|-39.50|70|966
REBEKAH|20191028|1200|42.40|-39.40|65|967
REBEKAH|20191028|1800|42.90|-40.40|60|969
REBEKAH|20191029|0|42.20|-40.10|55|971
REBEKAH|20191029|600|42.30|-38.50|55|973
REBEKAH|20191029|1200|43.00|-38.90|55|975
REBEKAH|20191029|1800|43.40|-40.60|50|977
REBEKAH|20191030|0|41.80|-42.70|50|979
REBEKAH|20191030|600|39.90|-43.70|50|980
REBEKAH|20191030|1200|38.30|-42.80|45|982
REBEKAH|20191030|1800|38.10|-41.50|45|984
REBEKAH|20191031|0|38.40|-40.00|45|986
REBEKAH|20191031|600|39.30|-37.70|40|988
REBEKAH|20191031|1200|40.30|-36.20|40|990
REBEKAH|20191031|1800|41.00|-34.50|40|992
REBEKAH|20191101|0|40.80|-32.40|35|995
REBEKAH|20191101|600|40.60|-30.20|35|1002
REBEKAH|20191101|1200|40.50|-27.50|35|1016
SEBASTIEN|20191119|600|19.40|-58.10|35|1006
SEBASTIEN|20191119|1200|19.90|-58.50|40|1004
SEBASTIEN|20191119|1800|20.30|-59.40|40|1004
SEBASTIEN|20191120|0|20.40|-60.30|40|1002
SEBASTIEN|20191120|600|20.50|-61.00|45|1000
SEBASTIEN|20191120|1200|20.80|-61.70|45|999
SEBASTIEN|20191120|1800|21.30|-61.70|45|999
SEBASTIEN|20191121|0|21.90|-61.70|50|996
SEBASTIEN|20191121|600|22.40|-61.40|50|996
SEBASTIEN|20191121|1200|22.90|-60.90|50|996
SEBASTIEN|20191121|1800|23.50|-60.10|50|996
SEBASTIEN|20191122|0|24.20|-58.80|50|996
SEBASTIEN|20191122|600|24.50|-57.30|50|996
SEBASTIEN|20191122|1200|25.00|-55.80|50|996
SEBASTIEN|20191122|1800|25.80|-54.40|55|994
SEBASTIEN|20191123|0|26.70|-52.60|60|991
SEBASTIEN|20191123|600|28.10|-50.50|60|991
SEBASTIEN|20191123|1200|29.60|-48.40|55|994
SEBASTIEN|20191123|1800|31.50|-46.40|55|994
SEBASTIEN|20191124|0|33.50|-44.40|55|994
SEBASTIEN|20191124|600|35.20|-41.70|55|994
SEBASTIEN|20191124|1200|36.60|-38.50|55|994
SEBASTIEN|20191124|1800|38.20|-34.70|55|994
SEBASTIEN|20191125|0|40.00|-30.90|55|992
SEBASTIEN|20191125|600|41.90|-26.70|60|988
SEBASTIEN|20191125|1200|44.00|-22.00|60|982
SEBASTIEN|20191125|1800|46.40|-16.30|60|978
SEBASTIEN|20191126|0|48.80|-12.20|55|974
SEBASTIEN|20191126|600|51.30|-9.30|50|972
SEBASTIEN|20191126|1200|52.20|-9.30|45|970
SEBASTIEN|20191126|1800|52.20|-8.90|40|972
SEBASTIEN|20191127|0|51.80|-8.20|40|974
SEBASTIEN|20191127|600|51.40|-6.00|40|976
SEBASTIEN|20191127|1200|51.30|-2.10|40|980
